,location,BHK,total_sqft,bath,balcony,price
7935,Yelahanka New Town,3,1610.0,3.0,2.0,92.0
7936,Yelahanka New Town,3,1700.0,3.0,2.0,90.0
7937,Yelahanka New Town,1,650.0,1.0,1.0,20.0
7938,Yelahanka New Town,1,350.0,1.0,1.0,13.5
7940,Yelahanka New Town,2,1385.0,2.0,3.0,65.0
7941,Yelahanka New Town,1,500.0,2.0,1.0,24.0
7942,Yelahanka New Town,1,650.0,1.0,1.0,17.0
7943,Yelahanka New Town,1,450.0,1.0,0.0,16.0
7945,Yelahanka New Town,2,960.0,2.0,2.0,50.0
7947,Yelahanka New Town,3,1209.0,2.0,3.0,65.0
7948,Yelahanka New Town,3,1400.0,2.0,2.0,80.0
7949,Yelahanka New Town,1,450.0,1.0,1.0,15.0
7950,Yelahanka New Town,1,500.0,1.0,1.0,18.0
7951,Yelahanka New Town,3,1420.0,2.0,1.0,75.0
7953,Yelahanka New Town,2,2200.0,2.0,0.0,180.0
7954,Yelahanka New Town,1,488.0,1.0,1.0,20.0
7955,Yelahanka New Town,2,1100.0,2.0,1.0,58.0
7956,Yelahanka New Town,2,860.0,1.0,2.0,31.0
7958,Yelahanka New Town,2,1000.0,2.0,1.0,44.0
7959,Yelahanka New Town,1,650.0,1.0,1.0,18.0
7961,Yelahanka New Town,3,1740.0,3.0,2.0,150.0
7962,Yelahanka New Town,2,1290.0,2.0,2.0,70.0
7964,Yelenahalli,2,1240.0,2.0,2.0,47.12
7965,Yelenahalli,2,1200.0,2.0,2.0,46.17
7967,Yelenahalli,2,1260.0,2.0,2.0,47.88
7969,Yelenahalli,2,1175.0,2.0,2.0,50.0
7970,Yelenahalli,3,1650.0,3.0,3.0,68.0
7971,Yelenahalli,2,1200.0,2.0,2.0,45.6
7972,Yelenahalli,2,1200.0,2.0,2.0,46.17
7973,Yelenahalli,2,1160.0,2.0,2.0,44.08
7975,Yeshwanthpur,3,1693.0,3.0,3.0,108.0
7976,Yeshwanthpur,1,667.0,1.0,1.0,36.85
7977,Yeshwanthpur,4,1950.0,4.0,0.0,130.0
7979,Yeshwanthpur,1,665.0,1.0,1.0,36.85
7983,Yeshwanthpur,1,671.0,1.0,1.0,36.85
7984,Yeshwanthpur,2,1277.5,2.0,0.0,95.815
7985,Yeshwanthpur,1,668.0,1.0,1.0,36.85
7986,Yeshwanthpur,2,1185.0,2.0,2.0,75.84
7987,Yeshwanthpur,2,1195.0,2.0,2.0,100.0
7988,Yeshwanthpur,3,1313.0,3.0,1.0,96.0
7989,Yeshwanthpur,2,1400.0,2.0,2.0,100.0
7992,Yeshwanthpur,1,673.0,1.0,1.0,36.85
7993,Yeshwanthpur,2,717.0,2.0,0.0,49.475
7996,Yeshwanthpur,1,605.0,1.0,0.0,41.745
7998,Yeshwanthpur,1,669.0,1.0,1.0,36.85
8000,Yeshwanthpur,3,3027.0,4.0,3.0,260.0
8003,Yeshwanthpur,1,670.0,1.0,1.0,36.85
8006,Yeshwanthpur,2,1240.0,2.0,2.0,80.0
8007,Yeshwanthpur,3,1713.0,3.0,2.0,110.0
8008,Yeshwanthpur,2,1144.0,2.0,2.0,67.0
8009,Yeshwanthpur,2,1541.0,2.0,2.0,130.0
8011,Yeshwanthpur,2,1362.0,2.0,0.0,100.0
8012,Yeshwanthpur,1,666.0,1.0,1.0,36.8
8013,Yeshwanthpur,3,1855.0,3.0,3.0,140.0
8015,Yeshwanthpur,2,1165.0,2.0,1.0,85.0
8018,Yeshwanthpur,3,1825.0,3.0,2.0,145.0
8020,Yeshwanthpur,1,994.0,2.0,0.0,54.67
8021,Yeshwanthpur,1,650.0,1.0,0.0,40.0
8022,Yeshwanthpur,3,1855.0,3.0,3.0,140.0
8023,Yeshwanthpur,3,1500.0,3.0,1.0,100.0
8028,Yeshwanthpur,1,674.0,1.0,1.0,36.85
8030,Yeshwanthpur,1,672.0,1.0,1.0,36.85
8033,Yeshwanthpur,2,1195.0,2.0,2.0,100.0
8034,Yeshwanthpur,3,1692.0,3.0,3.0,108.0
8036,Yeshwanthpur,6,2500.0,5.0,2.0,185.0
8041,Yeshwanthpur,3,1855.0,3.0,3.0,135.0
8042,Yeshwanthpur,3,1876.0,3.0,3.0,160.0
8044,other,3,2770.0,4.0,2.0,290.0
8047,other,1,600.0,1.0,0.0,38.0
8050,other,2,1500.0,2.0,2.0,185.0
8051,other,2,840.0,2.0,2.0,45.0
8052,other,3,4395.0,3.0,2.0,240.0
8053,other,2,845.0,2.0,1.0,55.0
8054,other,3,2511.0,3.0,3.0,205.0
8055,other,3,1660.0,2.0,2.0,105.0
8057,other,2,1200.0,2.0,1.0,65.0
8058,other,3,1200.0,3.0,1.0,90.0
8062,other,2,782.0,2.0,2.0,55.68
8063,other,3,1800.0,3.0,3.0,120.0
8064,other,3,1413.0,2.0,2.0,75.0
8065,other,2,945.0,2.0,1.0,54.0
8066,other,3,1870.0,3.0,3.0,110.0
8067,other,3,1260.0,2.0,2.0,85.05
8069,other,3,2795.0,4.0,2.0,235.0
8071,other,3,1904.0,3.0,1.0,150.0
8072,other,3,2000.0,3.0,1.0,175.0
8075,other,3,1500.0,3.0,2.0,100.0
8077,other,3,1783.0,3.0,1.0,115.0
8078,other,3,912.0,2.0,1.0,70.0
8081,other,3,1580.0,3.0,3.0,100.0
8082,other,3,1415.0,3.0,3.0,78.0
8084,other,3,2405.0,4.0,2.0,260.0
8085,other,2,1500.0,2.0,1.0,115.0
8090,other,2,1060.0,2.0,2.0,60.0
8091,other,8,2600.0,8.0,2.0,180.0
8093,other,2,1285.0,2.0,3.0,72.5
8094,other,3,4050.0,3.0,2.0,280.0
8097,other,2,1280.0,2.0,1.0,69.0
8098,other,3,3045.0,3.0,2.0,170.0
8101,other,2,900.0,2.0,1.0,110.0
8106,other,3,1560.0,3.0,3.0,115.0
8109,other,4,1200.0,4.0,3.0,165.0
8111,other,3,1645.0,3.0,2.0,95.0
8112,other,2,1200.0,2.0,0.0,79.0
8114,other,3,1350.0,2.0,0.0,140.0
8115,other,3,1800.0,3.0,0.0,150.0
8117,other,3,1762.0,3.0,1.0,125.0
8119,other,3,1200.0,3.0,0.0,90.0
8125,other,3,2150.0,4.0,0.0,240.0
8128,other,4,3309.0,4.0,3.0,325.0
8129,other,11,5000.0,9.0,3.0,360.0
8131,other,2,1150.0,2.0,2.0,126.0
8134,other,2,1200.0,2.0,1.0,74.0
8137,other,3,1753.0,3.0,2.0,120.0
8139,other,2,720.0,2.0,1.0,45.0
8142,other,4,1200.0,3.0,1.0,165.0
8143,other,1,700.0,1.0,0.0,41.0
8145,other,3,1595.0,3.0,2.0,115.0
8146,other,2,1353.0,2.0,2.0,110.0
8147,other,1,1200.0,2.0,0.0,85.0
8150,other,3,1325.0,2.0,1.0,90.0
8153,other,2,1056.0,2.0,1.0,80.0
8156,other,3,1544.0,3.0,1.0,120.0
8157,other,2,1200.0,2.0,0.0,65.0
8158,other,1,540.0,1.0,1.0,36.0
8159,other,3,1578.0,3.0,1.0,180.0
8161,other,2,1600.0,2.0,0.0,115.0
8162,other,1,416.0,1.0,1.0,18.5
8165,other,1,834.0,1.0,1.0,60.0
8166,other,3,1125.0,4.0,1.0,70.0
8167,other,4,3000.0,5.0,2.0,260.0
8168,other,6,2160.0,5.0,1.0,250.0
8170,other,1,469.0,1.0,0.0,25.0
8175,other,2,1630.0,2.0,2.0,200.0
8177,other,3,1200.0,2.0,0.0,70.0
8178,other,3,1350.0,3.0,0.0,77.0
8179,other,4,4046.0,4.0,0.0,445.0
8180,other,3,1180.0,2.0,2.0,78.34
8181,other,2,1355.0,2.0,2.0,115.0
8182,other,1,600.0,1.0,0.0,50.0
8183,other,3,1875.0,3.0,2.0,165.0
8184,other,2,600.0,2.0,1.0,55.0
8187,other,3,1750.0,3.0,1.0,120.0
8190,other,3,1092.0,2.0,1.0,98.5
8193,other,3,1855.0,3.0,1.0,225.0
8197,other,1,425.0,1.0,0.0,20.03
8199,other,1,600.0,1.0,1.0,60.0
8200,other,2,1468.0,2.0,1.0,140.0
8201,other,4,4300.0,5.0,2.0,550.0
8203,other,2,775.0,2.0,1.0,55.0
8205,other,1,1000.0,2.0,1.0,93.0
8207,other,3,1352.0,3.0,0.0,135.0
8209,other,4,1200.0,3.0,0.0,95.0
8210,other,3,1976.0,3.0,1.0,184.0
8211,other,4,5500.0,4.0,1.0,600.0
8213,other,3,1200.0,3.0,0.0,95.0
8216,other,2,1180.0,2.0,1.0,69.0
8217,other,1,686.0,1.0,1.0,17.0
8219,other,4,1500.0,4.0,1.0,180.0
8221,other,2,1282.0,2.0,2.0,87.0
8223,other,3,1500.0,2.0,2.0,95.0
8224,other,2,1300.0,1.0,1.0,115.0
8225,other,1,530.0,1.0,1.0,20.0
8226,other,2,1350.0,2.0,3.0,80.0
8228,other,8,2400.0,6.0,3.0,125.0
8230,other,2,1141.0,2.0,0.0,62.0
8233,other,1,950.0,1.0,1.0,40.0
8240,other,3,1480.0,3.0,2.0,90.0
8241,other,3,1600.0,3.0,3.0,90.0
8242,other,4,1200.0,4.0,0.0,135.0
8244,other,3,1500.0,3.0,2.0,115.0
8245,other,3,1824.0,3.0,3.0,125.0
8246,other,1,750.0,1.0,0.0,56.25
8253,other,4,6000.0,5.0,3.0,400.0
8254,other,3,2400.0,3.0,2.0,170.0
8256,other,3,1500.0,2.0,2.0,98.0
8257,other,3,3095.0,3.0,3.0,350.0
8259,other,1,1200.0,1.0,1.0,28.0
8260,other,3,1500.0,3.0,3.0,100.0
8262,other,5,1560.0,5.0,1.0,145.0
8264,other,3,1560.0,3.0,1.0,188.0
8267,other,1,485.0,1.0,1.0,15.0
8273,other,3,1200.0,3.0,1.0,130.0
8274,other,2,1050.0,2.0,1.0,67.0
8275,other,3,1596.0,3.0,1.0,105.0
8279,other,3,1200.0,3.0,1.0,85.0
8280,other,2,1132.0,2.0,1.0,67.0
8282,other,3,1515.0,3.0,3.0,88.0
8285,other,2,1380.0,2.0,1.0,80.0
8288,other,4,4346.0,5.0,1.0,500.0
8290,other,3,2200.0,3.0,1.0,187.0
8291,other,3,3329.0,3.0,2.0,330.0
8292,other,4,3600.0,4.0,2.0,300.0
8293,other,4,3500.0,3.0,3.0,450.0
8295,other,2,1093.0,2.0,2.0,65.0
8297,other,3,1535.0,3.0,1.0,95.0
8299,other,2,1100.0,2.0,1.0,62.7
8302,other,3,2197.0,4.0,3.0,280.0
8304,other,2,1100.0,2.0,1.0,60.0
8305,other,4,1600.0,3.0,1.0,172.0
8306,other,3,1450.0,2.0,2.0,85.0
8307,other,4,2000.0,3.0,1.0,166.0
8311,other,3,1756.0,3.0,3.0,100.0
8312,other,3,1532.0,3.0,3.0,92.0
8313,other,3,1650.0,3.0,0.0,110.0
8314,other,2,1200.0,2.0,2.0,66.0
8316,other,3,1525.0,2.0,3.0,122.0
8320,other,4,2400.0,3.0,3.0,200.0
8321,other,2,1000.0,2.0,1.0,130.0
8323,other,2,3040.0,1.0,1.0,180.0
8325,other,3,1390.0,3.0,1.0,120.0
8327,other,2,1135.0,2.0,2.0,68.0
8328,other,2,900.0,2.0,1.0,55.0
8332,other,3,2500.0,3.0,1.0,250.0
8336,other,3,1168.0,3.0,0.0,70.0
8338,other,4,2100.0,4.0,0.0,155.0
8340,other,3,1515.0,3.0,3.0,93.93
8345,other,6,2700.0,4.0,2.0,214.0
8346,other,3,2000.0,3.0,2.0,210.0
8347,other,5,2400.0,4.0,1.0,300.0
8348,other,3,1760.0,3.0,3.0,176.0
8349,other,1,595.0,1.0,1.0,42.0
8354,other,2,1170.0,2.0,2.0,86.0
8355,other,4,2200.0,4.0,3.0,235.0
8356,other,3,1500.0,3.0,1.0,95.0
8364,other,3,1650.0,3.0,3.0,175.0
8366,other,3,1670.0,3.0,3.0,91.86
8370,other,3,1250.0,2.0,1.0,80.0
8371,other,3,1650.0,4.0,1.0,160.0
8372,other,2,800.0,2.0,3.0,50.0
8373,other,2,1225.0,2.0,2.0,150.0
8375,other,4,3675.0,4.0,3.0,367.0
8376,other,2,1200.0,2.0,2.0,150.0
8379,other,2,1350.0,2.0,1.0,80.0
8381,other,3,1614.0,3.0,1.0,110.0
8382,other,2,1188.0,2.0,3.0,73.0
8383,other,3,1480.0,3.0,2.0,90.0
8384,other,2,680.0,2.0,0.0,42.0
8387,other,2,955.0,2.0,3.0,53.55
8389,other,2,1100.0,2.0,0.0,106.0
8392,other,3,1925.0,3.0,2.0,120.0
8393,other,1,650.0,1.0,1.0,26.0
8395,other,3,2000.0,3.0,3.0,207.0
8396,other,2,1050.0,2.0,0.0,110.0
8403,other,3,1685.0,2.0,1.0,110.0
8405,other,3,1550.0,3.0,3.0,110.0
8406,other,1,500.0,1.0,0.0,20.0
8408,other,3,3155.0,4.0,2.0,370.0
8409,other,3,1765.0,3.0,3.0,105.0
8410,other,2,1265.0,2.0,3.0,70.0
8411,other,2,1012.0,2.0,1.0,59.0
8412,other,3,2045.0,4.0,3.0,154.0
8414,other,6,2400.0,4.0,2.0,280.0
8415,other,3,1158.0,2.0,2.0,85.0
8416,other,2,925.0,2.0,2.0,51.0
8417,other,2,1415.0,2.0,3.0,110.0
8420,other,4,4750.0,5.0,3.0,600.0
8421,other,3,1840.0,3.0,2.0,155.0
8422,other,2,1350.0,2.0,1.0,185.0
8423,other,2,824.0,2.0,0.0,60.0
8424,other,3,1340.0,2.0,1.0,100.0
8425,other,3,1620.0,2.0,1.0,110.0
8426,other,3,1533.0,3.0,2.0,115.0
8427,other,3,1560.0,3.0,2.0,85.0
8429,other,1,750.0,1.0,2.0,25.0
8430,other,3,1375.0,2.0,3.0,85.0
8437,other,3,1500.0,3.0,2.0,88.0
8439,other,2,1140.0,2.0,1.0,76.0
8440,other,2,1198.0,2.0,1.0,84.0
8441,other,4,4000.0,4.0,1.0,520.0
8443,other,2,1370.0,2.0,2.0,75.0
8447,other,2,1000.0,1.0,1.0,55.0
8448,other,2,1200.0,2.0,2.0,125.0
8452,other,1,1050.0,1.0,1.0,70.0
8453,other,3,1200.0,2.0,0.0,80.0
8461,other,1,400.0,1.0,0.0,14.0
8463,other,5,1575.0,4.0,0.0,150.0
8465,other,4,4800.0,5.0,3.0,629.0
8466,other,2,1200.0,2.0,2.0,70.0
8468,other,2,1100.0,2.0,1.0,60.0
8470,other,2,1300.0,2.0,1.0,79.0
8472,other,4,3500.0,4.0,3.0,350.0
8474,other,3,1000.0,2.0,0.0,110.0
8481,other,3,2400.0,3.0,1.0,260.0
8482,other,3,1533.0,3.0,2.0,85.0
8485,other,3,2357.0,3.0,2.0,151.0
8486,other,2,1170.0,2.0,3.0,105.0
8487,other,3,1411.0,3.0,2.0,91.72
8489,other,3,3095.0,3.0,3.0,375.0
8491,other,3,1100.0,3.0,1.0,78.0
8493,other,4,3600.0,4.0,1.0,365.0
8496,other,3,1945.0,3.0,3.0,120.0
8498,other,3,1650.0,3.0,1.0,165.0
8499,other,3,1550.0,2.0,1.0,150.0
8501,other,3,1150.0,2.0,1.0,75.0
8502,other,3,1200.0,3.0,1.0,74.0
8503,other,3,1229.0,3.0,1.0,86.03
8504,other,2,1030.0,2.0,3.0,61.0
8505,other,1,600.0,1.0,0.0,32.0
8506,other,2,1165.0,2.0,1.0,135.0
8509,other,4,3000.0,4.0,2.0,240.0
8511,other,2,1315.0,2.0,2.0,90.0
8512,other,2,1210.0,2.0,2.0,72.0
8513,other,6,11338.0,9.0,1.0,1000.0
8515,other,4,30000.0,4.0,1.0,2100.0
8517,other,2,1170.0,2.0,2.0,68.0
8518,other,2,1600.0,2.0,2.0,110.0
8520,other,3,1370.0,2.0,2.0,75.0
8522,other,3,1980.0,3.0,2.0,224.0
8524,other,3,1700.0,3.0,1.0,97.0
8525,other,3,1900.0,3.0,3.0,160.0
8527,other,2,1100.0,2.0,1.0,75.0
8528,other,3,1929.0,3.0,2.0,115.0
8529,other,4,3161.0,4.0,3.0,214.0
8531,other,3,3515.0,3.0,1.0,420.0
8533,other,2,1100.0,2.0,1.0,70.0
8537,other,1,700.0,1.0,1.0,41.0
8542,other,3,3000.0,3.0,0.0,250.0
8543,other,2,1100.0,2.0,3.0,61.0
8544,other,1,1260.0,1.0,0.0,41.0
8545,other,1,1500.0,1.0,0.0,37.5
8546,other,1,600.0,1.0,1.0,17.0
8548,other,2,1165.0,2.0,2.0,75.0
8549,other,3,1272.0,4.0,0.0,75.0
8551,other,5,1600.0,5.0,2.0,140.0
8553,other,3,1000.0,2.0,1.0,65.0
8555,other,3,2400.0,4.0,2.0,325.0
8557,other,2,1463.0,1.0,1.0,142.0
8559,other,3,2401.0,3.0,2.0,185.0
8560,other,3,1875.0,2.0,3.0,235.0
8562,other,1,890.0,1.0,1.0,75.0
8565,other,3,2400.0,3.0,2.0,290.0
8567,other,3,1690.0,3.0,2.0,100.0
8570,other,2,1350.0,2.0,0.0,90.0
8571,other,3,1460.0,3.0,2.0,88.0
8572,other,3,1685.0,3.0,2.0,95.0
8573,other,1,800.0,1.0,0.0,52.0
8574,other,4,4000.0,5.0,1.0,280.0
8576,other,2,792.0,2.0,1.0,70.0
8579,other,5,2400.0,5.0,2.0,235.0
8582,other,3,1500.0,2.0,0.0,85.0
8585,other,2,1260.0,2.0,1.0,75.0
8587,other,10,12000.0,12.0,1.0,525.0
8589,other,3,2820.0,3.0,1.0,285.0
8590,other,3,1950.0,3.0,2.0,130.0
8592,other,3,1350.0,2.0,2.0,140.0
8593,other,4,4051.0,4.0,3.0,345.0
8594,other,3,2100.0,3.0,3.0,170.0
8595,other,3,1991.0,3.0,2.0,160.0
8597,other,3,1200.0,3.0,2.0,66.0
8599,other,4,3000.0,4.0,3.0,342.0
8600,other,6,2400.0,6.0,3.0,245.0
8603,other,2,1375.0,2.0,1.0,105.0
8604,other,3,1693.0,3.0,2.0,108.0
8611,other,3,1150.0,2.0,2.0,77.5
8615,other,2,1058.0,2.0,2.0,60.0
8616,other,1,900.0,1.0,1.0,30.0
8617,other,3,1672.0,3.0,2.0,150.0
8620,other,3,1250.0,3.0,2.0,139.0
8621,other,2,1468.0,3.0,2.0,130.0
8625,other,3,1480.0,2.0,0.0,145.0
8628,other,3,2280.0,3.0,0.0,285.0
8629,other,3,2000.0,3.0,2.0,200.0
8632,other,3,1080.0,2.0,2.0,75.0
8633,other,3,2400.0,2.0,1.0,150.0
8635,other,2,1125.0,2.0,1.0,75.0
8636,other,3,1596.0,3.0,0.0,95.0
8637,other,3,1639.0,3.0,3.0,123.0
8639,other,3,1740.0,3.0,2.0,199.0
8640,other,3,1372.0,2.0,1.0,90.0
8642,other,5,6200.0,5.0,1.0,720.0
8645,other,2,925.0,2.0,2.0,63.0
8646,other,4,1200.0,3.0,1.0,95.0
8647,other,2,1200.0,2.0,0.0,79.0
8648,other,3,2500.0,3.0,0.0,270.0
8649,other,4,1584.0,3.0,2.0,145.0
8650,other,3,1570.0,3.0,1.0,115.0
8651,other,3,3000.0,3.0,3.0,400.0
8655,other,3,1750.0,3.0,1.0,180.0
8656,other,2,1500.0,1.0,0.0,160.0
8657,other,6,2100.0,6.0,0.0,275.0
8659,other,1,705.0,1.0,2.0,36.5
8660,other,3,1340.0,3.0,3.0,77.0
8664,other,1,1260.0,1.0,1.0,41.0
8665,other,2,1200.0,2.0,1.0,125.0
8666,other,4,1270.0,2.0,1.0,175.0
8667,other,3,1200.0,3.0,2.0,130.0
8668,other,4,3595.0,6.0,2.0,360.0
8670,other,4,3100.0,5.0,1.0,385.0
8672,other,4,1200.0,4.0,1.0,150.0
8673,other,3,3259.0,3.0,0.0,270.0
8676,other,1,596.0,1.0,1.0,42.0
8677,other,16,10000.0,16.0,1.0,550.0
8678,other,4,1200.0,4.0,3.0,110.0
8679,other,3,1910.0,3.0,1.0,190.0
8682,other,3,1750.0,3.0,3.0,149.0
8684,other,2,985.0,2.0,1.0,63.0
8685,other,2,1300.0,2.0,1.0,129.0
8686,other,3,1490.0,2.0,3.0,88.0
8690,other,1,650.0,1.0,0.0,30.0
8691,other,3,1500.0,2.0,2.0,89.99
8692,other,4,1350.0,4.0,2.0,145.0
8693,other,1,910.0,1.0,1.0,42.0
8696,other,1,532.0,1.0,1.0,22.49
8697,other,3,1060.0,3.0,1.0,62.0
8699,other,2,1550.0,2.0,3.0,160.0
8703,other,2,1000.0,2.0,1.0,80.0
8705,other,3,1500.0,2.0,0.0,97.0
8706,other,3,1865.0,4.0,2.0,140.0
8708,other,4,3500.0,4.0,2.0,245.0
8712,other,3,1320.0,2.0,2.0,73.0
8713,other,6,2150.0,6.0,3.0,205.0
8716,other,2,675.0,3.0,1.0,52.0
8717,other,3,1801.0,3.0,2.0,139.0
8719,other,4,2990.0,4.0,2.0,324.0
8720,other,2,2400.0,2.0,1.0,160.0
8722,other,2,1150.0,2.0,1.0,75.0
8723,other,3,1200.0,3.0,2.0,165.0
8730,other,3,1390.0,2.0,2.0,80.0
8731,other,3,1550.0,2.0,2.0,90.0
8734,other,4,1500.0,4.0,0.0,110.0
8736,other,3,1839.0,3.0,3.0,165.0
8738,other,2,900.0,2.0,1.0,70.0
8740,other,3,1500.0,3.0,2.0,149.0
8743,other,1,750.0,2.0,0.0,50.0
8744,other,2,600.0,3.0,2.0,75.0
8745,other,3,1605.0,2.0,3.0,85.0
8748,other,1,1500.0,1.0,1.0,19.5
8750,other,2,1200.0,2.0,0.0,70.0
8751,other,2,1200.0,2.0,1.0,160.0
8752,other,3,1904.0,3.0,3.0,155.0
8753,other,3,2770.0,4.0,3.0,315.0
8754,other,1,813.0,1.0,1.0,39.0
8757,other,3,1630.0,2.0,2.0,97.78
8759,other,4,2425.0,4.0,3.0,173.0
8763,other,2,1280.0,2.0,1.0,75.0
8764,other,1,735.0,1.0,1.0,75.0
8765,other,1,500.0,1.0,0.0,24.0
8767,other,3,1200.0,4.0,0.0,145.0
8768,other,2,1200.0,2.0,1.0,100.0
8769,other,3,1200.0,3.0,1.0,160.0
8770,other,3,1265.0,2.0,1.0,82.0
8773,other,3,1850.0,3.0,3.0,98.0
8774,other,4,2360.0,4.0,2.0,150.0
8775,other,2,1030.0,2.0,1.0,77.25
8777,other,3,2000.0,3.0,2.0,160.0
8778,other,3,1575.0,3.0,2.0,93.0
8779,other,3,1300.0,2.0,2.0,70.0
8781,other,2,1380.0,2.0,1.0,75.0
8786,other,3,3100.0,3.0,3.0,250.0
8787,other,2,1190.0,2.0,2.0,100.0
8788,other,3,1827.0,3.0,3.0,100.0
8789,other,3,1500.0,3.0,3.0,95.0
8795,other,3,1645.0,3.0,2.0,95.0
8796,other,4,1200.0,4.0,1.0,140.0
8799,other,2,1097.0,2.0,3.0,65.0
8800,other,4,1600.0,3.0,1.0,165.0
8802,other,2,900.0,2.0,2.0,110.0
8803,other,2,1200.0,2.0,1.0,125.0
8804,other,2,1355.0,2.0,3.0,75.0
8806,other,4,7500.0,4.0,2.0,900.0
8809,other,4,4104.0,4.0,3.0,360.0
8812,other,2,2080.0,2.0,1.0,150.0
8813,other,2,1505.0,2.0,2.0,90.0
8814,other,3,1200.0,3.0,3.0,95.75
8815,other,3,1810.0,4.0,3.0,148.0
8817,other,3,1530.0,2.0,1.0,97.0
8822,other,3,1500.0,2.0,1.0,130.0
8826,other,2,1400.0,2.0,2.0,80.0
8827,other,3,1533.0,3.0,2.0,150.0
8829,other,4,3730.0,6.0,2.0,450.0
8830,other,2,745.0,2.0,0.0,50.0
8832,other,2,1355.0,2.0,1.0,95.0
8833,other,1,833.0,1.0,1.0,49.0
8835,other,4,3000.0,5.0,1.0,270.0
8836,other,2,1220.0,2.0,2.0,68.0
8837,other,4,3811.0,3.0,2.0,475.0
8838,other,3,1545.0,3.0,3.0,85.0
8840,other,2,1350.0,2.0,1.0,110.0
8842,other,3,1200.0,2.0,1.0,68.0
8844,other,5,2000.0,4.0,2.0,180.0
8848,other,4,1280.0,4.0,1.0,115.0
8849,other,3,1200.0,3.0,0.0,85.0
8851,other,3,1655.0,3.0,2.0,155.0
8852,other,2,1150.0,2.0,1.0,74.0
8854,other,3,1200.0,2.0,0.0,108.0
8855,other,2,1200.0,2.0,2.0,75.0
8860,other,2,1500.0,2.0,0.0,203.0
8862,other,4,1350.0,4.0,2.0,85.0
8863,other,9,4500.0,9.0,2.0,500.0
8866,other,3,1550.0,3.0,2.0,160.0
8869,other,3,1758.0,3.0,2.0,95.0
8870,other,4,3179.0,5.0,3.0,351.0
8872,other,2,1200.0,3.0,0.0,85.0
8874,other,3,1800.0,3.0,3.0,140.0
8877,other,4,3900.0,4.0,3.0,333.0
8878,other,3,2400.0,4.0,2.0,200.0
8879,other,3,1645.0,3.0,2.0,87.5
8881,other,3,2600.0,3.0,2.0,140.0
8882,other,2,950.0,2.0,1.0,60.0
8888,other,3,1900.0,3.0,2.0,205.0
8890,other,3,1402.0,2.0,2.0,85.0
8892,other,3,2100.0,3.0,2.0,240.0
8896,other,3,1200.0,3.0,0.0,140.0
8897,other,2,814.0,2.0,1.0,55.0
8900,other,3,1590.0,3.0,0.0,120.0
8901,other,4,3754.0,6.0,2.0,430.0
8904,other,3,1450.0,2.0,3.0,89.6
8906,other,2,1340.0,2.0,3.0,77.0
8909,other,3,1665.0,3.0,2.0,105.0
8911,other,4,2300.0,4.0,2.0,200.0
8912,other,2,1210.0,2.0,1.0,76.0
8917,other,2,1065.0,2.0,1.0,58.0
8920,other,3,1636.0,3.0,2.0,97.0
8921,other,4,3600.0,4.0,3.0,450.0
8924,other,3,1200.0,3.0,2.0,72.0
8928,other,2,1000.0,1.0,1.0,75.0
8931,other,2,1170.0,2.0,2.0,86.0
8932,other,4,4830.0,5.0,1.0,390.0
8933,other,2,850.0,2.0,1.0,75.0
8937,other,3,2065.0,3.0,2.0,130.0
8938,other,2,1150.0,2.0,2.0,125.0
8941,other,3,2550.0,4.0,2.0,290.0
8942,other,4,3080.0,2.0,1.0,285.0
8944,other,4,3400.0,6.0,1.0,420.0
8945,other,1,450.0,1.0,1.0,25.0
8946,other,2,1100.0,2.0,1.0,85.0
8951,other,2,1036.0,2.0,2.0,110.0
8954,other,4,1376.0,4.0,1.0,156.0
8959,other,2,1080.0,2.0,1.0,62.0
8963,other,3,1475.0,2.0,1.0,200.0
8964,other,3,1200.0,3.0,3.0,96.25
8966,other,4,2631.0,3.0,3.0,200.0
8967,other,2,830.0,2.0,1.0,60.0
8968,other,2,1500.0,2.0,2.0,88.0
8971,other,2,856.0,2.0,1.0,48.0
8972,other,2,1143.0,2.0,1.0,62.0
8974,other,2,1117.0,2.0,1.0,110.0
8975,other,1,600.0,1.0,1.0,43.0
8979,other,3,1200.0,3.0,0.0,70.0
8980,other,4,2675.0,4.0,2.0,290.0
8984,other,3,1477.0,2.0,2.0,80.0
8985,other,4,3500.0,5.0,2.0,450.0
8986,other,3,1793.0,3.0,2.0,98.0
8990,other,2,1020.0,2.0,1.0,62.0
8991,other,4,3563.0,6.0,1.0,310.0
8994,other,4,3300.0,5.0,3.0,318.0
8995,other,3,1200.0,3.0,1.0,165.0
8999,other,3,1718.0,3.0,3.0,223.0
9000,other,3,1200.0,2.0,2.0,75.0
9001,other,2,985.0,2.0,1.0,55.0
9006,other,2,1030.0,2.0,2.0,80.0
9008,other,2,1150.0,2.0,2.0,69.0
9011,other,3,1500.0,2.0,1.0,90.0
9012,other,2,900.0,2.0,0.0,55.0
9017,other,4,1750.0,2.0,1.0,225.0
9019,other,2,1100.0,2.0,1.0,78.0
9020,other,2,1180.0,2.0,2.0,74.0
9022,other,3,1540.0,3.0,2.0,85.0
9024,other,3,1800.0,3.0,0.0,230.0
9026,other,3,2000.0,3.0,2.0,120.0
9027,other,3,2000.0,3.0,1.0,145.0
9028,other,1,500.0,1.0,1.0,15.0
9034,other,4,3160.0,4.0,3.0,206.0
